Id,Class
262,1
263,0
264,1
265,6
266,6
267,4
268,8
269,5
270,1
271,7
272,5
273,0
274,5
275,7
276,8
277,1
278,7
279,3
280,8
281,5
282,0
283,5
284,7
285,7
286,4
287,5
288,3
289,6
290,7
291,4
292,8
293,6
294,7
295,9
296,5
297,6
298,3
299,5
300,7
301,7
302,1
303,1
304,2
305,8
306,3
307,2
308,2
309,4
310,7
311,6
312,0
313,0
314,0
315,6
316,6
317,1
318,6
319,8
320,9
321,0
322,2
323,3
324,8
325,5
326,2
327,6
328,6
329,5
330,5
331,4
332,2
333,8
334,2
335,6
336,7
337,3
338,1
339,2
340,3
341,2
342,6
343,6
344,0
345,1
346,3
347,2
348,2
349,8
350,7
351,6
352,7
353,5
354,2
355,8
356,8
357,1
358,6
359,8
360,3
361,0
362,3
363,2
364,5
365,8
366,9
367,7
368,7
369,9
370,2
371,0
372,9
373,6
374,5
375,4
376,0
377,1
378,0
379,8
380,0
381,1
382,8
383,9
384,3
385,7
386,6
387,1
388,4
389,2
390,9
391,3
392,8
393,8
394,9
395,8
396,9
397,9
398,2
399,9
400,7
401,6
402,4
403,5
404,4
405,3
406,0
407,7
408,8
409,1
410,2
411,6
412,1
413,4
414,7
415,9
416,3
417,0
418,7
419,0
420,3
421,6
422,8
423,5
424,7
425,7
426,7
427,8
428,4
429,8
430,3
431,4
432,1
433,9
434,5
435,7
436,2
437,3
438,8
439,1
440,1
441,8
442,2
443,0
444,1
445,6
446,0
447,7
448,0
449,8
450,4
451,2
452,3
453,8
454,5
455,3
456,6
457,9
458,4
459,5
460,9
461,3
462,7
463,4
464,4
465,2
466,1
467,7
468,6
469,0
470,2
471,7
472,8
473,0
474,8
475,2
476,3
477,1
478,0
479,7
480,9
481,3
482,3
483,6
484,4
485,7
486,9
487,4
488,1
489,3
490,4
491,7
492,9
493,5
494,0
495,5
496,1
497,0
498,7
499,9
500,2
501,5
502,4
503,4
504,0
505,2
506,6
507,4
508,4
509,6
510,0
511,6
512,3
513,4
514,0
515,9
516,8
517,8
518,9
519,3
520,1
521,8
522,1
523,0
524,2
525,0
526,9
527,2
528,6
529,9
530,7
531,8
532,2
533,1
534,0
535,0
536,7
537,9
538,9
539,6
540,2
541,5
542,2
543,9
544,6
545,3
546,5
547,3
548,1
549,3
550,9
551,9
552,9
553,3
554,8
555,8
556,4
557,3
558,5
559,1
560,6
561,2
562,4
563,7
564,0
565,6
566,4
567,2
568,2
569,1
570,7
571,6
572,8
573,3
574,1
575,1
576,0
577,0
578,4
579,9
580,2
581,3
582,5
583,1
584,6
585,6
586,7
587,0
588,4
589,3
590,3
591,1
592,0
593,2
594,0
595,1
596,6
597,4
598,0
599,1
600,3
601,5
602,0
603,2
604,0
605,6
606,7
607,2
608,5
609,5
610,0
611,2
612,0
613,3
614,2
615,0
616,7
617,1
618,3
619,9
620,6
621,9
622,6
623,7
624,8
625,2
626,6
627,7
628,3
629,1
630,5
631,2
632,6
633,8
634,3
635,6
636,2
637,4
638,7
639,0
640,4
641,6
642,0
643,9
644,7
645,7
646,8
647,3
648,1
649,3
650,9
651,0
652,0
653,8
654,9
655,5
656,0
657,2
658,5
659,3
660,2
661,5
662,4
663,3
664,8
665,8
666,8
667,9
668,0
669,0
670,3
671,5
672,0
673,3
674,1
675,8
676,4
677,6
678,1
679,1
680,0
681,1
682,0
683,0
684,3
685,9
686,5
687,7
688,6
689,0
690,4
691,8
692,7
693,9
694,3
695,4
696,0
697,3
698,0
699,2
700,0
701,3
702,2
703,7
704,9
705,5
706,2
707,9
708,0
709,2
710,2
711,9
712,1
713,1
714,8
715,0
716,6
717,3
718,2
719,2
720,8
721,1
722,5
723,8
724,3
725,7
726,4
727,5
728,8
729,8
730,3
731,5
732,9
733,4
734,7
735,5
736,5
737,0
738,7
739,0
740,1
741,4
742,0
743,2
744,2
745,1
746,7
747,2
748,8
749,2
750,6
751,3
752,2
753,9
754,1
755,2
756,8
757,5
758,1
759,0
760,1
761,3
762,3
763,2
764,8
765,4
766,4
767,2
768,7
769,6
770,8
771,1
772,4
773,1
774,9
775,2
776,6
777,3
778,4
779,5
780,2
781,3
782,6
783,2
784,1
785,9
786,1
787,6
788,2
789,5
790,2
791,7
792,3
793,9
794,7
795,1
796,0
797,4
798,2
799,4
800,7
801,4
802,5
803,6
804,5
805,3
806,9
807,0
808,1
809,4
810,4
811,9
812,7
813,1
814,5
815,5
816,0
817,0
818,0
819,8
820,1
821,7
822,2
823,8
824,8
825,3
826,1
827,8
828,8
829,0
830,5
831,6
832,6
833,3
834,3
835,6
836,6
837,4
838,6
839,6
840,5
841,9
842,4
843,2
844,7
845,7
846,8
847,8
848,9
849,2
850,5
851,3
852,7
853,7
854,4
855,6
856,4
857,2
858,2
859,2
860,4
861,7
862,4
863,4
864,4
865,6
866,2
867,5
868,6
869,5
870,8
871,9
872,9
873,4
874,1
875,9
876,5
877,7
878,8
879,2
880,2
881,9
882,4
883,0
884,5
885,0
886,8
887,4
888,2
889,7
890,1
891,7
892,8
893,0
894,6
895,3
896,6
897,7
898,1
899,3
900,5
901,4
902,5
903,6
904,1
905,2
906,2
907,7
908,3
909,3
910,4
911,2
912,6
913,6
914,8
915,5
916,3
917,9
918,8
919,5
920,5
921,8
922,5
923,7
924,5
925,3
926,1
927,4
928,7
929,3
930,5
931,8
932,4
933,7
934,8
935,3
936,9
937,7
938,2
939,7
940,5
941,3
942,8
943,9
944,8
945,1
946,4
947,3
948,1
949,2
950,2
951,2
952,1
953,6
954,4
955,0
956,6
957,3
958,6
959,9
960,3
961,9
962,6
963,9
964,4
965,4
966,7
967,9
968,4
969,4
970,1
971,4
972,6
973,5
974,5
975,0
976,7
977,1
978,5
979,2
980,5
981,7
982,0
983,2
984,9
985,9
986,1
987,6
988,6
989,9
990,0
991,6
992,7
993,4
994,0
995,9
996,2
997,2
998,2
999,4
