Id,Class
812,1
813,0
814,1
815,6
816,0
817,6
818,5
819,1
820,5
821,3
822,5
823,6
824,9
825,6
826,2
827,8
828,7
829,3
830,0
831,0
832,0
833,9
834,8
835,2
836,0
837,0
838,0
839,9
840,4
841,6
842,5
843,5
844,0
845,0
846,6
847,0
848,6
849,2
850,4
851,4
852,7
853,6
854,1
855,3
856,0
857,2
858,5
859,8
860,0
861,1
862,6
863,5
864,8
865,1
866,8
867,5
868,2
869,1
870,2
871,5
872,6
873,9
874,1
875,1
876,8
877,0
878,0
879,8
880,9
881,0
882,2
883,0
884,1
885,5
886,7
887,3
888,0
889,5
890,9
891,3
892,1
893,7
894,5
895,1
896,1
897,8
898,3
899,6
900,7
901,0
902,8
903,9
904,9
905,8
906,1
907,6
908,0
909,6
910,7
911,1
912,0
913,2
914,1
915,2
916,7
917,1
918,1
919,0
920,2
921,6
922,8
923,8
924,0
925,2
926,0
927,0
928,0
929,1
930,6
931,2
932,1
933,6
934,1
935,3
936,0
937,8
938,6
939,9
940,2
941,1
942,8
943,3
944,8
945,9
946,2
947,7
948,0
949,8
950,1
951,8
952,0
953,7
954,0
955,0
956,0
957,0
958,7
959,9
960,1
961,6
962,8
963,3
964,3
965,0
966,0
967,0
968,7
969,8
970,6
971,8
972,2
973,3
974,9
975,0
976,6
977,3
978,6
979,7
980,3
981,7
982,8
983,7
984,0
985,1
986,7
987,8
988,0
989,0
990,9
991,0
992,7
993,0
994,6
995,0
996,8
997,3
998,8
999,0
1000,6
1001,9
1002,9
1003,0
1004,3
1005,2
1006,7
1007,0
1008,7
1009,9
1010,1
1011,0
1012,3
1013,9
1014,7
1015,8
1016,8
1017,5
1018,8
1019,0
1020,9
1021,1
1022,8
1023,2
1024,0
1025,0
1026,2
1027,8
1028,0
1029,0
1030,0
1031,3
1032,7
1033,1
1034,9
1035,7
1036,0
1037,8
1038,1
1039,0
1040,0
1041,9
1042,9
1043,7
1044,1
1045,1
1046,6
1047,3
1048,7
1049,8
1050,2
1051,8
1052,3
1053,2
1054,2
1055,3
1056,1
1057,0
1058,1
1059,5
1060,0
1061,1
1062,0
1063,7
1064,9
1065,3
1066,1
1067,0
1068,7
1069,4
1070,8
1071,1
1072,9
1073,1
1074,7
1075,7
1076,2
1077,3
1078,7
1079,3
1080,0
1081,8
1082,8
1083,9
1084,2
1085,0
1086,8
1087,1
1088,5
1089,8
1090,8
1091,0
1092,8
1093,6
1094,0
1095,8
1096,2
1097,8
1098,7
1099,7
1100,7
1101,2
1102,1
1103,8
1104,7
1105,6
1106,9
1107,8
1108,1
1109,9
1110,6
1111,0
1112,4
1113,0
1114,2
1115,1
1116,0
1117,6
1118,9
1119,8
1120,0
1121,8
1122,0
1123,8
1124,1
1125,2
1126,0
1127,7
1128,3
1129,8
1130,6
1131,2
1132,0
1133,6
1134,3
1135,3
1136,1
1137,0
1138,1
1139,8
1140,4
1141,0
1142,7
1143,9
1144,8
1145,7
1146,0
1147,8
1148,2
1149,0
1150,9
1151,8
1152,3
1153,0
1154,5
1155,6
1156,6
1157,2
1158,3
1159,1
1160,1
1161,6
1162,3
1163,3
1164,8
1165,3
1166,2
1167,8
1168,1
1169,0
1170,6
1171,3
1172,3
1173,8
1174,8
1175,6
1176,2
1177,3
1178,6
1179,5
1180,6
1181,0
1182,2
1183,8
1184,8
1185,7
1186,5
1187,6
1188,8
1189,1
1190,8
1191,7
1192,7
1193,9
1194,0
1195,2
1196,3
1197,0
1198,0
1199,3
1200,8
1201,7
1202,1
1203,0
1204,1
1205,0
1206,2
1207,7
1208,7
1209,0
1210,9
1211,0
1212,3
1213,1
1214,7
1215,4
1216,4
1217,0
1218,6
1219,0
1220,6
1221,0
1222,2
1223,0
1224,5
1225,3
1226,8
1227,6
1228,9
1229,2
1230,2
1231,1
1232,0
1233,3
1234,3
1235,9
1236,0
1237,9
1238,1
1239,1
1240,0
1241,0
1242,5
1243,0
1244,9
1245,0
1246,8
1247,7
1248,7
1249,9
1250,9
1251,7
1252,1
1253,0
1254,2
1255,0
1256,0
1257,2
1258,6
1259,0
1260,2
1261,7
1262,8
1263,7
1264,0
1265,6
1266,7
1267,4
1268,7
1269,4
1270,2
1271,0
1272,7
1273,2
1274,4
1275,2
1276,6
1277,0
1278,0
1279,0
1280,0
1281,7
1282,0
1283,2
1284,0
1285,3
1286,1
1287,2
1288,2
1289,2
1290,7
1291,1
1292,6
1293,0
1294,0
1295,9
1296,0
1297,3
1298,5
1299,0
1300,0
1301,0
1302,1
1303,0
1304,6
1305,6
1306,0
1307,3
1308,8
1309,4
1310,2
1311,0
1312,8
1313,8
1314,8
1315,6
1316,7
1317,2
1318,4
1319,3
1320,0
1321,7
1322,1
1323,1
1324,7
1325,0
1326,2
1327,8
1328,1
1329,1
1330,5
1331,2
1332,7
1333,4
1334,1
1335,7
1336,4
1337,7
1338,3
1339,8
1340,0
1341,3
1342,7
1343,0
1344,1
1345,2
1346,8
1347,8
1348,3
1349,3
1350,2
1351,0
1352,0
1353,0
1354,1
1355,6
1356,7
1357,9
1358,2
1359,1
1360,8
1361,2
1362,3
1363,8
1364,9
1365,1
1366,8
1367,0
1368,3
1369,0
1370,3
1371,6
1372,2
1373,2
1374,3
1375,2
1376,0
1377,6
1378,0
1379,7
1380,9
1381,2
1382,7
1383,0
1384,0
1385,1
1386,8
1387,3
1388,7
1389,8
1390,0
1391,6
1392,2
1393,8
1394,8
1395,8
1396,8
1397,0
1398,0
1399,3
1400,1
1401,2
1402,1
1403,8
1404,8
1405,2
1406,6
1407,0
1408,9
1409,5
1410,3
1411,5
1412,9
1413,6
1414,8
1415,0
1416,0
1417,7
1418,9
1419,0
1420,1
1421,2
1422,7
1423,6
1424,2
1425,0
1426,1
1427,8
1428,9
1429,6
1430,9
1431,5
1432,2
1433,3
1434,9
1435,0
1436,0
1437,4
1438,8
1439,1
1440,3
1441,1
1442,0
1443,8
1444,1
1445,0
1446,0
1447,9
1448,8
1449,0
1450,0
1451,9
1452,6
1453,3
1454,8
1455,2
1456,3
1457,8
1458,6
1459,8
1460,6
1461,6
1462,7
1463,7
1464,4
1465,1
1466,0
1467,0
1468,6
1469,1
1470,2
1471,7
1472,2
1473,8
1474,8
1475,3
1476,0
1477,8
1478,2
1479,3
1480,5
1481,2
1482,7
1483,6
1484,8
1485,1
1486,1
1487,0
1488,2
1489,7
1490,1
1491,7
1492,2
1493,2
1494,9
1495,5
1496,1
1497,9
1498,8
1499,8
1500,1
1501,7
1502,5
1503,8
1504,1
1505,8
1506,0
1507,9
1508,1
1509,3
1510,8
1511,1
1512,9
1513,0
1514,7
1515,7
1516,6
1517,3
1518,7
1519,2
1520,0
1521,0
1522,3
1523,0
1524,2
1525,0
1526,0
1527,7
1528,3
1529,2
1530,8
1531,6
1532,0
1533,9
1534,2
1535,3
1536,1
1537,7
1538,9
1539,6
1540,7
1541,8
1542,0
1543,7
1544,7
1545,2
1546,8
1547,1
1548,0
1549,1
1550,8
1551,2
1552,5
1553,4
1554,3
1555,0
1556,3
1557,2
1558,1
1559,0
1560,0
1561,8
1562,0
1563,2
1564,8
1565,9
1566,3
1567,2
1568,7
1569,7
1570,8
1571,8
1572,7
1573,2
1574,1
1575,7
1576,3
1577,8
1578,0
1579,2
1580,0
1581,9
1582,7
1583,9
1584,2
1585,2
1586,7
1587,1
1588,1
1589,5
1590,1
1591,6
1592,3
1593,0
1594,3
1595,0
1596,0
1597,0
1598,9
1599,3
1600,7
1601,0
1602,3
1603,3
1604,4
1605,5
1606,0
1607,0
1608,3
1609,1
1610,2
1611,7
1612,0
1613,8
1614,3
1615,7
1616,0
1617,9
1618,7
1619,8
1620,9
1621,0
1622,2
1623,6
1624,3
1625,8
1626,8
1627,1
1628,3
1629,2
1630,3
1631,6
1632,2
1633,9
1634,8
1635,1
1636,8
1637,8
1638,1
1639,1
1640,1
1641,6
1642,0
1643,2
1644,9
1645,0
1646,2
1647,7
1648,1
1649,5
1650,8
1651,7
1652,6
1653,0
1654,0
1655,1
1656,0
1657,2
1658,7
1659,8
1660,8
1661,9
1662,3
1663,8
1664,3
1665,8
1666,7
1667,6
1668,2
1669,2
1670,7
1671,7
1672,8
1673,3
1674,3
1675,6
1676,1
1677,7
1678,1
1679,5
1680,8
1681,6
1682,8
1683,7
1684,0
1685,0
1686,7
1687,7
1688,2
1689,4
1690,8
1691,0
1692,1
1693,0
1694,2
1695,1
1696,1
1697,0
1698,2
1699,8
1700,2
1701,8
1702,6
1703,9
1704,0
1705,7
1706,0
1707,0
1708,2
1709,2
1710,3
1711,8
1712,1
1713,0
1714,7
1715,2
1716,4
1717,6
1718,0
1719,6
1720,6
1721,6
1722,7
1723,6
1724,7
1725,7
1726,2
1727,0
1728,3
1729,2
1730,3
1731,2
1732,6
1733,6
1734,7
1735,8
1736,7
1737,7
1738,1
1739,0
1740,1
1741,5
1742,3
1743,7
1744,7
1745,1
1746,8
1747,0
1748,8
1749,9
1750,6
1751,8
1752,3
1753,6
1754,3
1755,6
1756,4
1757,9
1758,3
1759,0
1760,1
1761,0
1762,0
1763,6
1764,0
1765,8
1766,9
1767,1
1768,7
1769,0
1770,1
1771,5
1772,8
1773,6
1774,0
1775,8
1776,3
1777,8
1778,7
1779,6
1780,1
1781,3
1782,2
1783,7
1784,0
1785,0
1786,2
1787,9
1788,8
1789,3
1790,1
1791,8
1792,0
1793,2
1794,0
1795,1
1796,1
1797,8
1798,7
1799,8
1800,3
1801,8
1802,8
1803,6
1804,0
1805,0
1806,3
1807,4
1808,3
1809,9
1810,1
1811,1
1812,0
1813,0
1814,9
1815,7
1816,7
1817,6
1818,7
1819,8
1820,6
1821,1
1822,3
1823,3
1824,2
1825,6
1826,3
1827,5
1828,3
1829,6
1830,9
1831,0
1832,3
1833,0
1834,2
1835,1
1836,9
1837,9
1838,1
1839,2
1840,0
1841,0
1842,6
1843,2
1844,0
1845,2
1846,0
1847,3
1848,9
1849,7
1850,8
1851,2
1852,3
1853,8
1854,4
1855,2
1856,0
1857,0
1858,0
1859,8
1860,1
1861,0
1862,9
1863,2
1864,0
1865,0
1866,0
1867,1
1868,9
1869,3
1870,3
1871,3
1872,5
1873,1
1874,2
1875,3
1876,3
1877,3
1878,9
1879,8
1880,1
1881,7
1882,8
1883,8
1884,8
1885,9
1886,2
1887,8
1888,9
1889,8
1890,7
1891,9
1892,0
1893,3
1894,0
1895,1
1896,9
1897,6
1898,3
1899,5
1900,7
1901,6
1902,6
1903,8
1904,0
1905,7
1906,3
1907,8
1908,2
1909,0
1910,0
1911,5
1912,1
1913,1
1914,8
1915,7
1916,1
1917,6
1918,2
1919,2
1920,1
1921,0
1922,9
1923,3
1924,1
1925,0
1926,6
1927,8
1928,6
1929,8
1930,6
1931,3
1932,3
1933,2
1934,6
1935,2
1936,2
1937,4
1938,0
1939,0
1940,8
1941,7
1942,1
1943,3
1944,6
1945,0
1946,2
1947,6
1948,5
1949,2
1950,2
1951,9
1952,3
1953,7
1954,0
1955,2
1956,0
1957,8
1958,9
1959,0
1960,3
1961,0
1962,3
1963,8
1964,1
1965,2
1966,6
1967,8
1968,0
1969,0
1970,1
1971,9
1972,8
1973,5
1974,5
1975,0
1976,0
1977,3
1978,6
1979,9
1980,2
1981,6
1982,7
1983,9
1984,2
1985,0
1986,7
1987,9
1988,8
1989,8
1990,2
1991,1
1992,3
1993,3
1994,0
1995,1
1996,0
1997,2
1998,3
1999,7
2000,5
2001,0
2002,7
2003,2
2004,2
2005,8
2006,8
2007,0
2008,0
2009,0
2010,7
2011,2
2012,6
2013,6
2014,2
2015,0
2016,9
2017,6
2018,9
2019,0
2020,0
2021,0
2022,9
2023,0
2024,4
2025,0
2026,3
2027,0
2028,0
2029,0
2030,2
2031,1
2032,2
2033,1
2034,0
2035,6
2036,6
2037,9
2038,8
2039,8
2040,6
2041,9
2042,1
2043,4
2044,0
2045,2
2046,1
2047,9
2048,1
2049,0
2050,6
2051,0
2052,9
2053,7
2054,7
2055,3
2056,0
2057,0
2058,2
2059,2
2060,3
2061,9
2062,0
2063,7
2064,2
2065,8
2066,9
2067,3
2068,7
2069,7
2070,3
2071,0
2072,7
2073,1
2074,7
2075,5
2076,1
2077,6
2078,0
2079,2
2080,1
2081,3
2082,7
2083,2
2084,8
2085,0
2086,7
2087,3
2088,2
2089,6
2090,2
2091,8
2092,3
2093,8
2094,6
2095,1
2096,9
2097,6
2098,0
2099,0
2100,8
2101,0
2102,7
2103,3
2104,7
2105,0
2106,1
2107,0
2108,7
2109,0
2110,8
2111,6
2112,5
2113,8
2114,6
2115,7
2116,0
2117,1
2118,6
2119,8
2120,1
2121,7
2122,2
2123,7
2124,9
2125,2
2126,1
2127,0
2128,0
2129,8
2130,6
2131,4
2132,6
2133,1
2134,8
2135,8
2136,3
2137,6
2138,8
2139,1
2140,8
2141,2
2142,2
2143,1
2144,2
2145,0
2146,8
2147,1
2148,6
2149,1
2150,9
2151,0
2152,8
2153,8
2154,8
2155,6
2156,2
2157,1
2158,3
2159,7
2160,8
2161,5
2162,2
2163,2
2164,9
2165,0
2166,8
2167,7
2168,7
2169,3
2170,1
2171,8
2172,6
2173,7
2174,0
2175,9
2176,5
2177,1
2178,1
2179,1
2180,0
2181,0
2182,1
2183,3
2184,0
2185,3
2186,7
2187,9
2188,7
2189,0
2190,0
2191,1
2192,3
2193,3
2194,5
2195,0
2196,0
2197,7
2198,0
2199,3
2200,0
2201,9
2202,1
2203,8
2204,2
2205,7
2206,7
2207,6
2208,3
2209,6
2210,2
2211,2
2212,0
2213,3
2214,0
2215,0
2216,7
2217,9
2218,6
2219,0
2220,3
2221,0
2222,7
2223,0
2224,8
2225,7
2226,9
2227,7
2228,0
2229,8
2230,7
2231,6
2232,1
2233,3
2234,2
2235,1
2236,8
2237,8
2238,9
2239,0
2240,6
2241,0
2242,7
2243,3
2244,6
2245,0
2246,0
2247,2
2248,9
2249,5
2250,0
2251,2
2252,0
2253,2
2254,6
2255,7
2256,5
2257,2
2258,1
2259,0
2260,7
2261,3
2262,2
2263,4
2264,8
2265,7
2266,1
2267,0
2268,0
2269,3
2270,3
2271,2
2272,0
2273,0
2274,6
2275,0
2276,5
2277,8
2278,6
2279,6
2280,6
2281,0
2282,8
2283,1
2284,1
2285,2
2286,6
2287,6
2288,8
2289,0
2290,8
2291,8
2292,2
2293,0
2294,2
2295,1
2296,1
2297,2
2298,8
2299,6
2300,3
2301,3
2302,2
2303,2
2304,1
2305,6
2306,6
2307,9
2308,6
2309,9
2310,0
2311,6
2312,8
2313,1
2314,1
2315,0
2316,2
2317,1
2318,8
2319,7
2320,0
2321,7
2322,2
2323,7
2324,8
2325,2
2326,0
2327,1
2328,6
2329,7
2330,7
2331,9
2332,8
2333,2
2334,9
2335,1
2336,6
2337,9
2338,0
2339,8
2340,6
2341,2
2342,7
2343,3
2344,9
2345,0
2346,0
2347,2
2348,3
2349,0
2350,0
2351,0
2352,7
2353,1
2354,0
2355,7
2356,3
2357,1
2358,9
2359,9
2360,8
2361,6
2362,1
2363,0
2364,0
2365,0
2366,1
2367,8
2368,2
2369,8
2370,0
2371,9
2372,6
2373,6
2374,0
2375,1
2376,9
2377,0
2378,1
2379,2
2380,7
2381,1
2382,0
2383,8
2384,8
2385,2
2386,6
2387,2
2388,0
2389,6
2390,7
2391,6
2392,6
2393,3
2394,3
2395,5
2396,1
2397,2
2398,9
2399,8
2400,0
2401,1
2402,1
2403,3
2404,0
2405,2
2406,2
2407,7
2408,0
2409,0
2410,0
2411,0
2412,1
2413,1
2414,0
2415,7
2416,4
2417,3
2418,3
2419,8
2420,9
2421,0
2422,6
2423,1
2424,6
2425,0
2426,0
2427,0
2428,3
2429,0
2430,2
2431,8
2432,0
2433,7
2434,2
2435,0
2436,2
2437,9
2438,8
2439,8
2440,0
2441,3
2442,0
2443,6
2444,0
2445,9
2446,9
2447,8
2448,1
2449,0
2450,3
2451,0
2452,0
2453,4
2454,0
2455,9
2456,0
2457,0
2458,7
2459,5
2460,7
2461,1
2462,6
2463,7
2464,7
2465,0
2466,0
2467,5
2468,7
2469,2
2470,7
2471,7
2472,0
2473,0
2474,3
2475,1
2476,8
2477,6
2478,7
2479,9
2480,1
2481,3
2482,1
2483,0
2484,3
2485,9
2486,1
2487,9
2488,7
2489,0
2490,1
2491,3
2492,4
2493,0
2494,3
2495,6
2496,1
2497,5
2498,8
2499,1
2500,1
2501,2
2502,6
2503,8
2504,9
2505,6
2506,7
2507,1
2508,9
2509,5
2510,8
2511,0
2512,7
2513,0
2514,8
2515,9
2516,7
2517,1
2518,6
2519,8
2520,1
2521,7
2522,3
2523,0
2524,7
2525,0
2526,2
2527,6
2528,6
2529,6
2530,2
2531,2
2532,0
2533,2
2534,8
2535,7
2536,2
2537,6
2538,0
2539,5
2540,8
2541,0
2542,1
2543,4
2544,0
2545,8
2546,8
2547,3
2548,2
2549,0
2550,6
2551,8
2552,0
2553,3
2554,1
2555,2
2556,6
2557,7
2558,0
2559,9
2560,1
2561,9
2562,1
2563,2
2564,6
2565,0
2566,6
2567,0
2568,7
2569,8
2570,6
2571,8
2572,2
2573,1
2574,6
2575,7
2576,4
2577,2
2578,5
2579,1
2580,0
2581,1
2582,0
2583,9
2584,0
2585,3
2586,8
2587,0
2588,0
2589,0
2590,0
2591,9
2592,3
2593,6
2594,0
2595,1
2596,8
2597,5
2598,1
2599,2
2600,6
2601,3
2602,0
2603,3
2604,1
2605,8
2606,8
2607,1
2608,7
2609,4
2610,5
2611,9
2612,6
2613,0
2614,6
2615,2
2616,7
2617,2
2618,0
2619,9
2620,5
2621,1
2622,6
2623,0
2624,9
2625,3
2626,9
2627,0
2628,5
2629,0
2630,0
2631,2
2632,8
2633,8
2634,2
2635,2
2636,2
2637,6
2638,3
2639,0
2640,6
2641,0
2642,6
2643,2
2644,1
2645,0
2646,8
2647,2
2648,8
2649,0
2650,7
2651,9
2652,1
2653,3
2654,0
2655,1
2656,6
2657,0
2658,6
2659,0
2660,0
2661,7
2662,7
2663,2
2664,9
2665,6
2666,1
2667,6
2668,8
2669,6
2670,7
2671,6
2672,1
2673,1
2674,3
2675,3
2676,5
2677,5
2678,9
2679,3
2680,1
2681,0
2682,9
2683,0
2684,1
2685,6
2686,8
2687,3
2688,7
2689,0
2690,7
2691,2
2692,9
2693,3
2694,6
2695,4
2696,2
2697,3
2698,7
2699,0
2700,7
2701,2
2702,7
2703,0
2704,1
2705,7
2706,1
2707,3
2708,7
2709,3
2710,9
2711,8
2712,9
2713,0
2714,9
2715,1
2716,2
2717,9
2718,1
2719,7
2720,2
2721,1
2722,6
2723,5
2724,8
2725,1
2726,2
2727,1
2728,0
2729,2
2730,3
2731,0
2732,0
2733,2
2734,0
2735,1
2736,8
2737,9
2738,3
2739,0
2740,1
2741,8
2742,7
2743,5
2744,0
2745,0
2746,0
2747,6
2748,7
2749,7
2750,6
2751,3
2752,1
2753,6
2754,0
2755,2
2756,0
2757,7
2758,9
2759,2
2760,9
2761,1
2762,8
2763,2
2764,0
2765,1
2766,5
2767,3
2768,0
2769,1
2770,3
2771,5
2772,1
2773,9
2774,8
2775,6
2776,8
2777,1
2778,0
2779,7
2780,1
2781,1
2782,0
2783,7
2784,0
2785,6
2786,0
2787,7
2788,6
2789,7
2790,2
2791,0
2792,8
2793,5
2794,2
2795,1
2796,3
2797,0
2798,6
2799,6
2800,0
2801,9
2802,8
2803,7
2804,7
2805,8
2806,9
2807,2
2808,7
2809,8
2810,9
2811,3
2812,8
2813,7
2814,2
2815,6
2816,2
2817,7
2818,9
2819,8
2820,9
2821,9
2822,8
2823,2
2824,0
2825,0
2826,2
2827,7
2828,0
2829,0
2830,2
2831,6
2832,1
2833,7
2834,2
2835,0
2836,0
2837,0
2838,8
2839,1
2840,3
2841,0
2842,0
2843,8
2844,1
2845,8
2846,2
2847,8
2848,3
2849,0
2850,1
2851,9
2852,0
2853,8
2854,7
2855,5
2856,6
2857,0
2858,1
2859,6
2860,5
2861,7
2862,0
2863,1
2864,5
2865,3
2866,2
2867,4
2868,7
2869,0
2870,7
2871,8
2872,8
2873,0
2874,0
2875,0
2876,3
2877,2
2878,1
2879,0
2880,0
2881,0
2882,2
2883,1
2884,8
2885,3
2886,3
2887,9
2888,7
2889,8
2890,5
2891,1
2892,7
2893,8
2894,1
2895,2
2896,3
2897,0
2898,0
2899,0
2900,8
2901,6
2902,5
2903,0
2904,8
2905,9
2906,3
2907,5
2908,7
2909,6
2910,0
2911,8
2912,9
2913,1
2914,0
2915,7
2916,6
2917,0
2918,9
2919,1
2920,0
2921,3
2922,0
2923,7
2924,7
2925,0
2926,0
2927,8
2928,2
2929,7
2930,7
2931,6
2932,0
2933,0
2934,7
2935,0
2936,6
2937,1
2938,7
2939,8
2940,7
2941,8
2942,0
2943,2
2944,6
2945,6
2946,0
2947,5
2948,4
2949,9
2950,8
2951,9
2952,1
2953,0
2954,3
2955,9
2956,1
2957,8
2958,0
2959,1
2960,8
2961,1
2962,6
2963,6
2964,6
2965,0
2966,1
2967,1
2968,5
2969,6
2970,9
2971,8
2972,1
2973,0
2974,2
2975,2
2976,3
2977,2
2978,9
2979,8
2980,0
2981,2
2982,8
2983,7
2984,2
2985,7
2986,8
2987,2
2988,2
2989,8
2990,7
2991,8
2992,3
2993,0
2994,8
2995,3
2996,5
